ISO3,year,sub_window,variable,value,source,note
GBR,1842,1820-1913,gdppc,3808.0,Maddison,
GBR,1842,1820-1913,v2x_libdem,0.289,V-Dem,
GBR,1842,1820-1913,v2x_polyarchy,0.311,V-Dem,
GBR,1842,1820-1913,cinc,0.29763517,COW,
GBR,1843,1820-1913,pop,27511.0,Maddison,
GBR,1843,1820-1913,gdppc,3950.0,Maddison,
GBR,1843,1820-1913,v2x_libdem,0.289,V-Dem,
GBR,1843,1820-1913,v2x_polyarchy,0.311,V-Dem,
GBR,1843,1820-1913,cinc,0.2985971,COW,
GBR,1844,1820-1913,pop,27785.0,Maddison,
GBR,1844,1820-1913,gdppc,4245.0,Maddison,
GBR,1844,1820-1913,v2x_libdem,0.29,V-Dem,
GBR,1844,1820-1913,v2x_polyarchy,0.311,V-Dem,
GBR,1844,1820-1913,cinc,0.30550161,COW,
GBR,1845,1820-1913,pop,28040.0,Maddison,
GBR,1845,1820-1913,gdppc,4387.0,Maddison,
GBR,1845,1820-1913,v2x_libdem,0.29,V-Dem,
GBR,1845,1820-1913,v2x_polyarchy,0.311,V-Dem,
GBR,1845,1820-1913,cinc,0.31820506,COW,
GBR,1846,1820-1913,pop,28272.0,Maddison,
GBR,1846,1820-1913,gdppc,4334.0,Maddison,
GBR,1846,1820-1913,v2x_libdem,0.29,V-Dem,
GBR,1846,1820-1913,v2x_polyarchy,0.311,V-Dem,
GBR,1846,1820-1913,cinc,0.30288824,COW,
GBR,1847,1820-1913,pop,28118.0,Maddison,
GBR,1847,1820-1913,gdppc,4234.0,Maddison,
GBR,1847,1820-1913,v2x_libdem,0.294,V-Dem,
GBR,1847,1820-1913,v2x_polyarchy,0.317,V-Dem,
GBR,1847,1820-1913,cinc,0.29752919,COW,
GBR,1848,1820-1913,pop,27683.0,Maddison,
GBR,1848,1820-1913,gdppc,4361.0,Maddison,
GBR,1848,1820-1913,v2x_libdem,0.291,V-Dem,
GBR,1848,1820-1913,v2x_polyarchy,0.312,V-Dem,
GBR,1848,1820-1913,cinc,0.3041608,COW,
GBR,1849,1820-1913,pop,27429.0,Maddison,
GBR,1849,1820-1913,gdppc,4422.0,Maddison,
GBR,1849,1820-1913,v2x_libdem,0.291,V-Dem,
GBR,1849,1820-1913,v2x_polyarchy,0.312,V-Dem,
GBR,1849,1820-1913,cinc,0.30476904,COW,
GBR,1850,1820-1913,pop,27181.0,Maddison,
GBR,1850,1820-1913,gdppc,4332.0,Maddison,
GBR,1850,1820-1913,v2x_libdem,0.292,V-Dem,
GBR,1850,1820-1913,v2x_polyarchy,0.314,V-Dem,
GBR,1850,1820-1913,cinc,0.30417126,COW,
GBR,1851,1820-1913,pop,26945.0,Maddison,
GBR,1851,1820-1913,gdppc,4477.0,Maddison,
GBR,1851,1820-1913,v2x_libdem,0.293,V-Dem,
GBR,1851,1820-1913,v2x_polyarchy,0.316,V-Dem,
GBR,1851,1820-1913,cinc,0.30549419,COW,
GBR,1852,1820-1913,pop,27076.0,Maddison,
GBR,1852,1820-1913,gdppc,4626.0,Maddison,
GBR,1852,1820-1913,v2x_libdem,0.296,V-Dem,
GBR,1852,1820-1913,v2x_polyarchy,0.322,V-Dem,
GBR,1852,1820-1913,cinc,0.29861397,COW,
GBR,1853,1820-1913,pop,27248.0,Maddison,
GBR,1853,1820-1913,gdppc,4734.0,Maddison,
GBR,1853,1820-1913,v2x_libdem,0.292,V-Dem,
GBR,1853,1820-1913,v2x_polyarchy,0.314,V-Dem,
GBR,1853,1820-1913,cinc,0.28743204,COW,
GBR,1854,1820-1913,pop,27446.0,Maddison,
GBR,1854,1820-1913,gdppc,4909.0,Maddison,
GBR,1854,1820-1913,v2x_libdem,0.292,V-Dem,
GBR,1854,1820-1913,v2x_polyarchy,0.314,V-Dem,
GBR,1854,1820-1913,cinc,0.33608904,COW,
GBR,1855,1820-1913,pop,27697.0,Maddison,
GBR,1855,1820-1913,gdppc,4748.0,Maddison,
GBR,1855,1820-1913,v2x_libdem,0.292,V-Dem,
GBR,1855,1820-1913,v2x_polyarchy,0.314,V-Dem,
GBR,1855,1820-1913,cinc,0.29753003,COW,
GBR,1856,1820-1913,pop,27978.0,Maddison,
GBR,1856,1820-1913,gdppc,5013.0,Maddison,
GBR,1856,1820-1913,v2x_libdem,0.292,V-Dem,
GBR,1856,1820-1913,v2x_polyarchy,0.314,V-Dem,
GBR,1856,1820-1913,cinc,0.29569957,COW,
GBR,1857,1820-1913,pop,28186.0,Maddison,
GBR,1857,1820-1913,gdppc,5019.0,Maddison,
GBR,1857,1820-1913,v2x_libdem,0.295,V-Dem,
GBR,1857,1820-1913,v2x_polyarchy,0.32,V-Dem,
GBR,1857,1820-1913,cinc,0.2900489,COW,
GBR,1858,1820-1913,pop,28422.0,Maddison,
GBR,1858,1820-1913,gdppc,4879.0,Maddison,
GBR,1858,1820-1913,v2x_libdem,0.293,V-Dem,
GBR,1858,1820-1913,v2x_polyarchy,0.314,V-Dem,
GBR,1858,1820-1913,cinc,0.2895613,COW,
GBR,1859,1820-1913,pop,28660.0,Maddison,
GBR,1859,1820-1913,gdppc,5031.0,Maddison,
GBR,1859,1820-1913,v2x_libdem,0.296,V-Dem,
GBR,1859,1820-1913,v2x_polyarchy,0.321,V-Dem,
GBR,1859,1820-1913,cinc,0.29049847,COW,
GBR,1860,1820-1913,pop,28888.0,Maddison,
GBR,1860,1820-1913,gdppc,5086.0,Maddison,
GBR,1860,1820-1913,v2x_libdem,0.293,V-Dem,
GBR,1860,1820-1913,v2x_polyarchy,0.316,V-Dem,
GBR,1860,1820-1913,cinc,0.27644563,COW,
GBR,1861,1820-1913,pop,29128.0,Maddison,
GBR,1861,1820-1913,gdppc,5024.0,Maddison,
GBR,1861,1820-1913,v2x_libdem,0.298,V-Dem,
GBR,1861,1820-1913,v2x_polyarchy,0.316,V-Dem,
GBR,1861,1820-1913,cinc,0.25838923,COW,
GBR,1862,1820-1913,pop,29401.0,Maddison,
GBR,1862,1820-1913,gdppc,4764.0,Maddison,
GBR,1862,1820-1913,v2x_libdem,0.298,V-Dem,
GBR,1862,1820-1913,v2x_polyarchy,0.316,V-Dem,
GBR,1862,1820-1913,cinc,0.25059426,COW,
GBR,1863,1820-1913,pop,29630.0,Maddison,
GBR,1863,1820-1913,gdppc,5165.0,Maddison,
GBR,1863,1820-1913,v2x_libdem,0.298,V-Dem,
GBR,1863,1820-1913,v2x_polyarchy,0.316,V-Dem,
GBR,1863,1820-1913,cinc,0.25099146,COW,
GBR,1864,1820-1913,pop,29842.0,Maddison,
GBR,1864,1820-1913,gdppc,5255.0,Maddison,
GBR,1864,1820-1913,v2x_libdem,0.298,V-Dem,
GBR,1864,1820-1913,v2x_polyarchy,0.316,V-Dem,
GBR,1864,1820-1913,cinc,0.24339506,COW,
GBR,1865,1820-1913,pop,30089.0,Maddison,
GBR,1865,1820-1913,gdppc,5333.0,Maddison,
GBR,1865,1820-1913,v2x_libdem,0.305,V-Dem,
GBR,1865,1820-1913,v2x_polyarchy,0.327,V-Dem,
GBR,1865,1820-1913,cinc,0.25641209,COW,
GBR,1866,1820-1913,pop,30315.0,Maddison,
GBR,1866,1820-1913,gdppc,5451.0,Maddison,
GBR,1866,1820-1913,v2x_libdem,0.305,V-Dem,
GBR,1866,1820-1913,v2x_polyarchy,0.327,V-Dem,
GBR,1866,1820-1913,cinc,0.2482816,COW,
GBR,1867,1820-1913,pop,30572.0,Maddison,
GBR,1867,1820-1913,gdppc,5424.0,Maddison,
GBR,1867,1820-1913,v2x_libdem,0.314,V-Dem,
GBR,1867,1820-1913,v2x_polyarchy,0.345,V-Dem,
GBR,1867,1820-1913,cinc,0.25313851,COW,
GBR,1868,1820-1913,pop,30845.0,Maddison,
GBR,1868,1820-1913,gdppc,5636.0,Maddison,
GBR,1868,1820-1913,v2x_libdem,0.318,V-Dem,
GBR,1868,1820-1913,v2x_polyarchy,0.348,V-Dem,
GBR,1868,1820-1913,cinc,0.25310051,COW,
GBR,1869,1820-1913,pop,31127.0,Maddison,
GBR,1869,1820-1913,gdppc,5635.0,Maddison,
GBR,1869,1820-1913,v2x_libdem,0.314,V-Dem,
GBR,1869,1820-1913,v2x_polyarchy,0.345,V-Dem,
GBR,1869,1820-1913,cinc,0.24635541,COW,
GBR,1870,1820-1913,pop,31400.0,Maddison,
GBR,1870,1820-1913,gdppc,5829.0,Maddison,
GBR,1870,1820-1913,v2x_libdem,0.318,V-Dem,
GBR,1870,1820-1913,v2x_polyarchy,0.345,V-Dem,
GBR,1870,1820-1913,cinc,0.24163413,COW,
GBR,1871,1820-1913,pop,31685.0,Maddison,
GBR,1871,1820-1913,gdppc,5797.0,Maddison,
GBR,1871,1820-1913,v2x_libdem,0.319,V-Dem,
GBR,1871,1820-1913,v2x_polyarchy,0.345,V-Dem,
GBR,1871,1820-1913,cinc,0.24156334,COW,
GBR,1872,1820-1913,pop,31874.0,Maddison,
GBR,1872,1820-1913,gdppc,5769.0,Maddison,
GBR,1872,1820-1913,v2x_libdem,0.319,V-Dem,
GBR,1872,1820-1913,v2x_polyarchy,0.345,V-Dem,
GBR,1872,1820-1913,cinc,0.23775452,COW,
GBR,1873,1820-1913,pop,32177.0,Maddison,
GBR,1873,1820-1913,gdppc,5842.0,Maddison,
GBR,1873,1820-1913,v2x_libdem,0.321,V-Dem,
GBR,1873,1820-1913,v2x_polyarchy,0.35,V-Dem,
GBR,1873,1820-1913,cinc,0.2324554,COW,
GBR,1874,1820-1913,pop,32501.0,Maddison,
GBR,1874,1820-1913,gdppc,5874.0,Maddison,
GBR,1874,1820-1913,v2x_libdem,0.33,V-Dem,
GBR,1874,1820-1913,v2x_polyarchy,0.365,V-Dem,
GBR,1874,1820-1913,cinc,0.23162983,COW,
GBR,1875,1820-1913,pop,32839.0,Maddison,
GBR,1875,1820-1913,gdppc,5950.0,Maddison,
GBR,1875,1820-1913,v2x_libdem,0.328,V-Dem,
GBR,1875,1820-1913,v2x_polyarchy,0.36,V-Dem,
GBR,1875,1820-1913,cinc,0.23551512,COW,
GBR,1876,1820-1913,pop,33200.0,Maddison,
GBR,1876,1820-1913,gdppc,5938.0,Maddison,
GBR,1876,1820-1913,v2x_libdem,0.328,V-Dem,
GBR,1876,1820-1913,v2x_polyarchy,0.36,V-Dem,
GBR,1876,1820-1913,cinc,0.23495723,COW,
GBR,1877,1820-1913,pop,33576.0,Maddison,
GBR,1877,1820-1913,gdppc,5923.0,Maddison,
GBR,1877,1820-1913,v2x_libdem,0.328,V-Dem,
GBR,1877,1820-1913,v2x_polyarchy,0.36,V-Dem,
GBR,1877,1820-1913,cinc,0.23322026,COW,
GBR,1878,1820-1913,pop,33932.0,Maddison,
GBR,1878,1820-1913,gdppc,5879.0,Maddison,
GBR,1878,1820-1913,v2x_libdem,0.328,V-Dem,
GBR,1878,1820-1913,v2x_polyarchy,0.36,V-Dem,
GBR,1878,1820-1913,cinc,0.2282531,COW,
GBR,1879,1820-1913,pop,34304.0,Maddison,
GBR,1879,1820-1913,gdppc,5786.0,Maddison,
GBR,1879,1820-1913,v2x_libdem,0.328,V-Dem,
GBR,1879,1820-1913,v2x_polyarchy,0.36,V-Dem,
GBR,1879,1820-1913,cinc,0.22366062,COW,
GBR,1880,1820-1913,pop,34623.0,Maddison,
GBR,1880,1820-1913,gdppc,5997.0,Maddison,
GBR,1880,1820-1913,v2x_libdem,0.339,V-Dem,
GBR,1880,1820-1913,v2x_polyarchy,0.373,V-Dem,
GBR,1880,1820-1913,cinc,0.21847081,COW,
GBR,1881,1820-1913,pop,34935.0,Maddison,
GBR,1881,1820-1913,gdppc,6146.0,Maddison,
GBR,1881,1820-1913,v2x_libdem,0.339,V-Dem,
GBR,1881,1820-1913,v2x_polyarchy,0.375,V-Dem,
GBR,1881,1820-1913,cinc,0.21647711,COW,
GBR,1882,1820-1913,pop,35206.0,Maddison,
GBR,1882,1820-1913,gdppc,6269.0,Maddison,
GBR,1882,1820-1913,v2x_libdem,0.339,V-Dem,
GBR,1882,1820-1913,v2x_polyarchy,0.375,V-Dem,
GBR,1882,1820-1913,cinc,0.21167623,COW,
GBR,1883,1820-1913,pop,35450.0,Maddison,
GBR,1883,1820-1913,gdppc,6264.0,Maddison,
GBR,1883,1820-1913,v2x_libdem,0.348,V-Dem,
GBR,1883,1820-1913,v2x_polyarchy,0.375,V-Dem,
GBR,1883,1820-1913,cinc,0.21137862,COW,
GBR,1884,1820-1913,pop,35724.0,Maddison,
GBR,1884,1820-1913,gdppc,6220.0,Maddison,
GBR,1884,1820-1913,v2x_libdem,0.368,V-Dem,
GBR,1884,1820-1913,v2x_polyarchy,0.409,V-Dem,
GBR,1884,1820-1913,cinc,0.20805319,COW,
GBR,1885,1820-1913,pop,36015.0,Maddison,
GBR,1885,1820-1913,gdppc,6132.0,Maddison,
GBR,1885,1820-1913,v2x_libdem,0.37,V-Dem,
GBR,1885,1820-1913,v2x_polyarchy,0.413,V-Dem,
GBR,1885,1820-1913,cinc,0.21573649,COW,
GBR,1886,1820-1913,pop,36313.0,Maddison,
GBR,1886,1820-1913,gdppc,6170.0,Maddison,
GBR,1886,1820-1913,v2x_libdem,0.386,V-Dem,
GBR,1886,1820-1913,v2x_polyarchy,0.437,V-Dem,
GBR,1886,1820-1913,cinc,0.20053303,COW,
GBR,1887,1820-1913,pop,36598.0,Maddison,
GBR,1887,1820-1913,gdppc,6358.0,Maddison,
GBR,1887,1820-1913,v2x_libdem,0.388,V-Dem,
GBR,1887,1820-1913,v2x_polyarchy,0.442,V-Dem,
GBR,1887,1820-1913,cinc,0.19465719,COW,
GBR,1888,1820-1913,pop,36881.0,Maddison,
GBR,1888,1820-1913,gdppc,6585.0,Maddison,
GBR,1888,1820-1913,v2x_libdem,0.388,V-Dem,
GBR,1888,1820-1913,v2x_polyarchy,0.442,V-Dem,
GBR,1888,1820-1913,cinc,0.18865056,COW,
GBR,1889,1820-1913,pop,37178.0,Maddison,
GBR,1889,1820-1913,gdppc,6876.0,Maddison,
GBR,1889,1820-1913,v2x_libdem,0.388,V-Dem,
GBR,1889,1820-1913,v2x_polyarchy,0.442,V-Dem,
GBR,1889,1820-1913,cinc,0.18929829,COW,
GBR,1890,1820-1913,pop,37485.0,Maddison,
GBR,1890,1820-1913,gdppc,6845.0,Maddison,
GBR,1890,1820-1913,v2x_libdem,0.388,V-Dem,
GBR,1890,1820-1913,v2x_polyarchy,0.442,V-Dem,
GBR,1890,1820-1913,cinc,0.17947489,COW,
GBR,1891,1820-1913,pop,37802.0,Maddison,
GBR,1891,1820-1913,gdppc,6781.0,Maddison,
GBR,1891,1820-1913,v2x_libdem,0.388,V-Dem,
GBR,1891,1820-1913,v2x_polyarchy,0.442,V-Dem,
GBR,1891,1820-1913,cinc,0.17837462,COW,
GBR,1892,1820-1913,pop,38134.0,Maddison,
GBR,1892,1820-1913,gdppc,6553.0,Maddison,
GBR,1892,1820-1913,v2x_libdem,0.393,V-Dem,
GBR,1892,1820-1913,v2x_polyarchy,0.448,V-Dem,
GBR,1892,1820-1913,cinc,0.17299923,COW,
GBR,1893,1820-1913,pop,38490.0,Maddison,
GBR,1893,1820-1913,gdppc,6486.0,Maddison,
GBR,1893,1820-1913,v2x_libdem,0.402,V-Dem,
GBR,1893,1820-1913,v2x_polyarchy,0.464,V-Dem,
GBR,1893,1820-1913,cinc,0.17039311,COW,
GBR,1894,1820-1913,pop,38859.0,Maddison,
GBR,1894,1820-1913,gdppc,6851.0,Maddison,
GBR,1894,1820-1913,v2x_libdem,0.402,V-Dem,
GBR,1894,1820-1913,v2x_polyarchy,0.464,V-Dem,
GBR,1894,1820-1913,cinc,0.17792574,COW,
GBR,1895,1820-1913,pop,39221.0,Maddison,
GBR,1895,1820-1913,gdppc,6996.0,Maddison,
GBR,1895,1820-1913,v2x_libdem,0.399,V-Dem,
GBR,1895,1820-1913,v2x_polyarchy,0.459,V-Dem,
GBR,1895,1820-1913,cinc,0.17192414,COW,
GBR,1896,1820-1913,pop,39599.0,Maddison,
GBR,1896,1820-1913,gdppc,7211.0,Maddison,
GBR,1896,1820-1913,v2x_libdem,0.402,V-Dem,
GBR,1896,1820-1913,v2x_polyarchy,0.463,V-Dem,
GBR,1896,1820-1913,cinc,0.17365743,COW,
GBR,1897,1820-1913,pop,39987.0,Maddison,
GBR,1897,1820-1913,gdppc,7229.0,Maddison,
GBR,1897,1820-1913,v2x_libdem,0.402,V-Dem,
GBR,1897,1820-1913,v2x_polyarchy,0.463,V-Dem,
GBR,1897,1820-1913,cinc,0.16582127,COW,
GBR,1898,1820-1913,pop,40381.0,Maddison,
GBR,1898,1820-1913,gdppc,7500.0,Maddison,
GBR,1898,1820-1913,v2x_libdem,0.405,V-Dem,
GBR,1898,1820-1913,v2x_polyarchy,0.466,V-Dem,
GBR,1898,1820-1913,cinc,0.15743132,COW,
GBR,1899,1820-1913,pop,40773.0,Maddison,
GBR,1899,1820-1913,gdppc,7729.0,Maddison,
GBR,1899,1820-1913,v2x_libdem,0.405,V-Dem,
GBR,1899,1820-1913,v2x_polyarchy,0.466,V-Dem,
GBR,1899,1820-1913,cinc,0.16864486,COW,
GBR,1900,1820-1913,pop,41155.0,Maddison,
GBR,1900,1820-1913,gdppc,7594.0,Maddison,
GBR,1900,1820-1913,v2x_libdem,0.412,V-Dem,
GBR,1900,1820-1913,v2x_polyarchy,0.471,V-Dem,
GBR,1900,1820-1913,cinc,0.17752758,COW,
GBR,1901,1820-1913,pop,41538.0,Maddison,
GBR,1901,1820-1913,gdppc,7516.0,Maddison,
GBR,1901,1820-1913,v2x_libdem,0.416,V-Dem,
GBR,1901,1820-1913,v2x_polyarchy,0.477,V-Dem,
GBR,1901,1820-1913,cinc,0.17421079,COW,
GBR,1902,1820-1913,pop,41893.0,Maddison,
GBR,1902,1820-1913,gdppc,7635.0,Maddison,
GBR,1902,1820-1913,v2x_libdem,0.416,V-Dem,
GBR,1902,1820-1913,v2x_polyarchy,0.477,V-Dem,
GBR,1902,1820-1913,cinc,0.16125357,COW,
GBR,1903,1820-1913,pop,42246.0,Maddison,
GBR,1903,1820-1913,gdppc,7482.0,Maddison,
GBR,1903,1820-1913,v2x_libdem,0.416,V-Dem,
GBR,1903,1820-1913,v2x_polyarchy,0.477,V-Dem,
GBR,1903,1820-1913,cinc,0.14297678,COW,
GBR,1904,1820-1913,pop,42611.0,Maddison,
GBR,1904,1820-1913,gdppc,7455.0,Maddison,
GBR,1904,1820-1913,v2x_libdem,0.416,V-Dem,
GBR,1904,1820-1913,v2x_polyarchy,0.477,V-Dem,
GBR,1904,1820-1913,cinc,0.13484053,COW,
GBR,1905,1820-1913,pop,42981.0,Maddison,
GBR,1905,1820-1913,gdppc,7603.0,Maddison,
GBR,1905,1820-1913,v2x_libdem,0.416,V-Dem,
GBR,1905,1820-1913,v2x_polyarchy,0.477,V-Dem,
GBR,1905,1820-1913,cinc,0.12066734,COW,
GBR,1906,1820-1913,pop,43361.0,Maddison,
GBR,1906,1820-1913,gdppc,7782.0,Maddison,
GBR,1906,1820-1913,v2x_libdem,0.415,V-Dem,
GBR,1906,1820-1913,v2x_polyarchy,0.477,V-Dem,
GBR,1906,1820-1913,cinc,0.12337847,COW,
GBR,1907,1820-1913,pop,43737.0,Maddison,
GBR,1907,1820-1913,gdppc,7855.0,Maddison,
GBR,1907,1820-1913,v2x_libdem,0.415,V-Dem,
GBR,1907,1820-1913,v2x_polyarchy,0.477,V-Dem,
GBR,1907,1820-1913,cinc,0.12187503,COW,
GBR,1908,1820-1913,pop,44124.0,Maddison,
GBR,1908,1820-1913,gdppc,7461.0,Maddison,
GBR,1908,1820-1913,v2x_libdem,0.415,V-Dem,
GBR,1908,1820-1913,v2x_polyarchy,0.477,V-Dem,
GBR,1908,1820-1913,cinc,0.12142919,COW,
GBR,1909,1820-1913,pop,44520.0,Maddison,
GBR,1909,1820-1913,gdppc,7557.0,Maddison,
GBR,1909,1820-1913,v2x_libdem,0.415,V-Dem,
GBR,1909,1820-1913,v2x_polyarchy,0.477,V-Dem,
GBR,1909,1820-1913,cinc,0.11707886,COW,
GBR,1910,1820-1913,pop,44916.0,Maddison,
GBR,1910,1820-1913,gdppc,7718.0,Maddison,
GBR,1910,1820-1913,v2x_libdem,0.416,V-Dem,
GBR,1910,1820-1913,v2x_polyarchy,0.477,V-Dem,
GBR,1910,1820-1913,cinc,0.11631605,COW,
GBR,1911,1820-1913,pop,45268.0,Maddison,
GBR,1911,1820-1913,gdppc,7874.0,Maddison,
GBR,1911,1820-1913,v2x_libdem,0.417,V-Dem,
GBR,1911,1820-1913,v2x_polyarchy,0.477,V-Dem,
GBR,1911,1820-1913,cinc,0.11844888,COW,
GBR,1912,1820-1913,pop,45426.0,Maddison,
GBR,1912,1820-1913,gdppc,7954.0,Maddison,
GBR,1912,1820-1913,v2x_libdem,0.417,V-Dem,
GBR,1912,1820-1913,v2x_polyarchy,0.477,V-Dem,
GBR,1912,1820-1913,cinc,0.11680599,COW,
GBR,1913,1820-1913,pop,45649.0,Maddison,
GBR,1913,1820-1913,gdppc,8212.0,Maddison,
GBR,1913,1820-1913,v2x_libdem,0.417,V-Dem,
GBR,1913,1820-1913,v2x_polyarchy,0.477,V-Dem,
GBR,1913,1820-1913,cinc,0.11274751,COW,
GBR,1945,1945-2020,pop,49182.0,Maddison,
GBR,1945,1945-2020,gdppc,11247.0,Maddison,
GBR,1945,1945-2020,v2x_libdem,0.596,V-Dem,
GBR,1945,1945-2020,v2x_polyarchy,0.709,V-Dem,
GBR,1945,1945-2020,cinc,0.087990418,COW,
GBR,1946,1945-2020,pop,49217.0,Maddison,
GBR,1946,1945-2020,gdppc,10751.0,Maddison,
GBR,1946,1945-2020,v2x_libdem,0.679,V-Dem,
GBR,1946,1945-2020,v2x_polyarchy,0.784,V-Dem,
GBR,1946,1945-2020,cinc,0.11617274,COW,
GBR,1947,1945-2020,pop,49519.0,Maddison,
GBR,1947,1945-2020,gdppc,10527.0,Maddison,
GBR,1947,1945-2020,v2x_libdem,0.682,V-Dem,
GBR,1947,1945-2020,v2x_polyarchy,0.791,V-Dem,
GBR,1947,1945-2020,cinc,0.091218181,COW,
GBR,1948,1945-2020,pop,50014.0,Maddison,
GBR,1948,1945-2020,gdppc,10753.0,Maddison,
GBR,1948,1945-2020,v2x_libdem,0.682,V-Dem,
GBR,1948,1945-2020,v2x_polyarchy,0.791,V-Dem,
GBR,1948,1945-2020,cinc,0.075426005,COW,
GBR,1949,1945-2020,pop,50312.0,Maddison,
GBR,1949,1945-2020,gdppc,11088.0,Maddison,
GBR,1949,1945-2020,v2x_libdem,0.682,V-Dem,
GBR,1949,1945-2020,v2x_polyarchy,0.791,V-Dem,
GBR,1949,1945-2020,cinc,0.070787571,COW,
GBR,1950,1945-2020,pop,50127.0,Maddison,
GBR,1950,1945-2020,gdppc,11061.0,Maddison,
GBR,1950,1945-2020,v2x_libdem,0.699,V-Dem,
GBR,1950,1945-2020,v2x_polyarchy,0.811,V-Dem,
GBR,1950,1945-2020,cinc,0.061348703,COW,
GBR,1951,1945-2020,pop,50290.0,Maddison,
GBR,1951,1945-2020,gdppc,11354.0,Maddison,
GBR,1951,1945-2020,v2x_libdem,0.699,V-Dem,
GBR,1951,1945-2020,v2x_polyarchy,0.81,V-Dem,
GBR,1951,1945-2020,cinc,0.058534522,COW,
GBR,1952,1945-2020,pop,50430.0,Maddison,
GBR,1952,1945-2020,gdppc,11303.0,Maddison,
GBR,1952,1945-2020,v2x_libdem,0.698,V-Dem,
GBR,1952,1945-2020,v2x_polyarchy,0.808,V-Dem,
GBR,1952,1945-2020,cinc,0.057508342,COW,
GBR,1953,1945-2020,pop,50593.0,Maddison,
GBR,1953,1945-2020,gdppc,11709.0,Maddison,
GBR,1953,1945-2020,v2x_libdem,0.698,V-Dem,
GBR,1953,1945-2020,v2x_polyarchy,0.808,V-Dem,
GBR,1953,1945-2020,cinc,0.0560323,COW,
GBR,1954,1945-2020,pop,50765.0,Maddison,
GBR,1954,1945-2020,gdppc,12145.0,Maddison,
GBR,1954,1945-2020,v2x_libdem,0.698,V-Dem,
GBR,1954,1945-2020,v2x_polyarchy,0.808,V-Dem,
GBR,1954,1945-2020,cinc,0.056514081,COW,
GBR,1955,1945-2020,pop,50946.0,Maddison,
GBR,1955,1945-2020,gdppc,12541.0,Maddison,
GBR,1955,1945-2020,v2x_libdem,0.695,V-Dem,
GBR,1955,1945-2020,v2x_polyarchy,0.804,V-Dem,
GBR,1955,1945-2020,cinc,0.050592918,COW,
GBR,1956,1945-2020,pop,51184.0,Maddison,
GBR,1956,1945-2020,gdppc,12639.0,Maddison,
GBR,1956,1945-2020,v2x_libdem,0.693,V-Dem,
GBR,1956,1945-2020,v2x_polyarchy,0.802,V-Dem,
GBR,1956,1945-2020,cinc,0.049223699,COW,
GBR,1957,1945-2020,pop,51430.0,Maddison,
GBR,1957,1945-2020,gdppc,12779.0,Maddison,
GBR,1957,1945-2020,v2x_libdem,0.693,V-Dem,
GBR,1957,1945-2020,v2x_polyarchy,0.802,V-Dem,
GBR,1957,1945-2020,cinc,0.04731892,COW,
GBR,1958,1945-2020,pop,51652.0,Maddison,
GBR,1958,1945-2020,gdppc,12698.0,Maddison,
GBR,1958,1945-2020,v2x_libdem,0.693,V-Dem,
GBR,1958,1945-2020,v2x_polyarchy,0.802,V-Dem,
GBR,1958,1945-2020,cinc,0.045203067,COW,
GBR,1959,1945-2020,pop,51956.0,Maddison,
GBR,1959,1945-2020,gdppc,13134.0,Maddison,
GBR,1959,1945-2020,v2x_libdem,0.694,V-Dem,
GBR,1959,1945-2020,v2x_polyarchy,0.803,V-Dem,
GBR,1959,1945-2020,cinc,0.042031895,COW,
GBR,1960,1945-2020,pop,52372.0,Maddison,
GBR,1960,1945-2020,gdppc,13780.0,Maddison,
GBR,1960,1945-2020,v2x_libdem,0.698,V-Dem,
GBR,1960,1945-2020,v2x_polyarchy,0.808,V-Dem,
GBR,1960,1945-2020,cinc,0.042334341,COW,
GBR,1961,1945-2020,pop,52807.0,Maddison,
GBR,1961,1945-2020,gdppc,14118.0,Maddison,
GBR,1961,1945-2020,v2x_libdem,0.699,V-Dem,
GBR,1961,1945-2020,v2x_polyarchy,0.808,V-Dem,
GBR,1961,1945-2020,cinc,0.040090885,COW,
GBR,1962,1945-2020,pop,53292.0,Maddison,
GBR,1962,1945-2020,gdppc,14131.0,Maddison,
GBR,1962,1945-2020,v2x_libdem,0.699,V-Dem,
GBR,1962,1945-2020,v2x_polyarchy,0.808,V-Dem,
GBR,1962,1945-2020,cinc,0.037689179,COW,
GBR,1963,1945-2020,pop,53625.0,Maddison,
GBR,1963,1945-2020,gdppc,14583.0,Maddison,
GBR,1963,1945-2020,v2x_libdem,0.699,V-Dem,
GBR,1963,1945-2020,v2x_polyarchy,0.808,V-Dem,
GBR,1963,1945-2020,cinc,0.037132248,COW,
GBR,1964,1945-2020,pop,53991.0,Maddison,
GBR,1964,1945-2020,gdppc,15251.0,Maddison,
GBR,1964,1945-2020,v2x_libdem,0.714,V-Dem,
GBR,1964,1945-2020,v2x_polyarchy,0.81,V-Dem,
GBR,1964,1945-2020,cinc,0.036883671,COW,
GBR,1965,1945-2020,pop,54350.0,Maddison,
GBR,1965,1945-2020,gdppc,15545.0,Maddison,
GBR,1965,1945-2020,v2x_libdem,0.729,V-Dem,
GBR,1965,1945-2020,v2x_polyarchy,0.825,V-Dem,
GBR,1965,1945-2020,cinc,0.037077088,COW,
GBR,1966,1945-2020,pop,54643.0,Maddison,
GBR,1966,1945-2020,gdppc,15757.0,Maddison,
GBR,1966,1945-2020,v2x_libdem,0.728,V-Dem,
GBR,1966,1945-2020,v2x_polyarchy,0.824,V-Dem,
GBR,1966,1945-2020,cinc,0.035364255,COW,
